,time,collisions,collision_type,x_joystick,y_joystick
0,61,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.96478271484375,-0.001007080078125
0,62,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.96478271484375,-0.001007080078125
0,63,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.96478271484375,-0.001007080078125
0,64,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.96868896484375,0.0068359375
0,65,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97064208984375,0.036163330078125
0,66,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97454833984375,0.047882080078125
0,67,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97650146484375,0.06353759765625
0,68,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97650146484375,0.06939697265625
0,69,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97650146484375,0.08111572265625
0,70,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97650146484375,0.098724365234375
0,71,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97454833984375,0.100677490234375
0,72,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97454833984375,0.116302490234375
0,73,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97454833984375,0.1378173828125
0,74,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97650146484375,0.1573486328125
0,75,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97650146484375,0.165191650390625
0,76,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97650146484375,0.178863525390625
0,77,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97650146484375,0.182769775390625
0,78,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97454833984375,0.21014404296875
0,79,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97454833984375,0.237518310546875
0,80,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97454833984375,0.259033203125
0,81,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97454833984375,0.276611328125
0,82,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97454833984375,0.280517578125
0,83,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97454833984375,0.286407470703125
0,84,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97454833984375,0.290313720703125
0,85,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97454833984375,0.298126220703125
0,86,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97454833984375,0.305938720703125
0,87,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97454833984375,0.33331298828125
0,88,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97259521484375,0.354827880859375
0,89,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97259521484375,0.362640380859375
0,90,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97259521484375,0.366546630859375
0,91,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97259521484375,0.374359130859375
0,92,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97259521484375,0.374359130859375
0,93,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97259521484375,0.378265380859375
0,94,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97259521484375,0.378265380859375
0,95,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97259521484375,0.378265380859375
0,96,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97259521484375,0.378265380859375
0,97,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97259521484375,0.378265380859375
0,98,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97259521484375,0.378265380859375
0,99,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97259521484375,0.374359130859375
0,100,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97454833984375,0.370452880859375
0,101,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97454833984375,0.33331298828125
0,102,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97454833984375,0.296173095703125
0,103,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97454833984375,0.278564453125
0,104,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97259521484375,0.225799560546875
0,105,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97064208984375,0.124114990234375
0,106,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97064208984375,0.049835205078125
0,107,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97650146484375,0.0009765625
0,108,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97650146484375,0.0009765625
0,109,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97650146484375,0.0009765625
0,110,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97650146484375,-0.001007080078125
0,111,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.98236083984375,-0.04791259765625
0,112,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.988250732421875,-0.065521240234375
0,113,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.073333740234375
