,time,collisions,collision_type,x_joystick,y_joystick
0,1153,1,"{'top': False, 'bottom': True, 'right': False, 'left': False}",0.999969482421875,0.19256591796875
0,1154,1,"{'top': False, 'bottom': True, 'right': False, 'left': False}",0.999969482421875,0.1280517578125
0,1155,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.999969482421875,0.0205078125
0,1156,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.999969482421875,0.0009765625
0,1157,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.999969482421875,-0.1104736328125
0,1158,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.999969482421875,-0.216033935546875
0,1159,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.999969482421875,-0.28839111328125
0,1160,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.97845458984375,-0.3509521484375
0,1161,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.9197998046875,-0.388092041015625
0,1162,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.85528564453125,-0.446746826171875
0,1163,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.808380126953125,-0.47998046875
0,1164,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.761444091796875,-0.49560546875
0,1165,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.72821044921875,-0.49755859375
0,1166,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.72235107421875,-0.49169921875
0,1167,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.72039794921875,-0.48779296875
0,1168,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.72039794921875,-0.48193359375
0,1169,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.72235107421875,-0.476043701171875
0,1170,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.72235107421875,-0.476043701171875
0,1171,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.72039794921875,-0.476043701171875
0,1172,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.70477294921875,-0.48193359375
0,1173,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.69891357421875,-0.48779296875
0,1174,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.694976806640625,-0.49560546875
0,1175,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.687164306640625,-0.50341796875
0,1176,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.679351806640625,-0.50537109375
0,1177,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.679351806640625,-0.50537109375
0,1178,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.679351806640625,-0.50341796875
0,1179,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.679351806640625,-0.49560546875
0,1180,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.679351806640625,-0.47998046875
0,1181,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.679351806640625,-0.464324951171875
0,1182,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.679351806640625,-0.41937255859375
0,1183,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.679351806640625,-0.3802490234375
0,1184,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.683258056640625,-0.348968505859375
0,1185,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.689117431640625,-0.323577880859375
0,1186,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.732147216796875,-0.270782470703125
0,1187,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.765380859375,-0.245361328125
0,1188,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.798614501953125,-0.227783203125
0,1189,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.84942626953125,-0.18280029296875
0,1190,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.886566162109375,-0.128082275390625
0,1191,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.929595947265625,-0.079193115234375
0,1192,1,"{'top': True, 'bottom': False, 'right': False, 'left': False}",0.96673583984375,-0.03228759765625
0,1193,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.0009765625
0,1194,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.0205078125
0,1195,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.09283447265625
0,1196,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.1495361328125
0,1197,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.188629150390625
0,1198,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.21014404296875
