,time,collisions,collision_type,x_joystick,y_joystick
0,64,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.565948486328125,-0.075286865234375
0,65,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.58551025390625,-0.075286865234375
0,66,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.622650146484375,-0.075286865234375
0,67,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.624603271484375,-0.075286865234375
0,68,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.620697021484375,-0.075286865234375
0,69,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.605072021484375,-0.075286865234375
0,70,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.605072021484375,-0.075286865234375
0,71,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.605072021484375,-0.077239990234375
0,72,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.59918212890625,-0.077239990234375
0,73,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.59918212890625,-0.081146240234375
0,74,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.59722900390625,-0.085052490234375
0,75,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.614837646484375,-0.143707275390625
0,76,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.624603271484375,-0.16717529296875
0,77,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.59527587890625,-0.0968017578125
0,78,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.59136962890625,-0.090911865234375
0,79,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.59136962890625,-0.1241455078125
0,80,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.59136962890625,-0.133941650390625
0,81,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.58941650390625,-0.090911865234375
0,82,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.58746337890625,-0.087005615234375
0,83,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.58355712890625,-0.083099365234375
0,84,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.567901611328125,-0.081146240234375
0,85,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.558135986328125,-0.077239990234375
0,86,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.546417236328125,-0.075286865234375
0,87,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.546417236328125,-0.071380615234375
0,88,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.548370361328125,-0.069427490234375
0,89,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.554229736328125,-0.06158447265625
0,90,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.556182861328125,-0.04205322265625
0,91,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.560089111328125,-0.020538330078125
0,92,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.567901611328125,-0.004913330078125
0,93,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.57379150390625,-0.001007080078125
0,94,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.58160400390625,-0.001007080078125
0,95,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.607025146484375,-0.001007080078125
0,96,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.622650146484375,-0.001007080078125
0,97,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.6383056640625,-0.001007080078125
0,98,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.6539306640625,-0.001007080078125
0,99,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.6617431640625,-0.001007080078125
0,100,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.667633056640625,-0.001007080078125
0,101,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.671539306640625,-0.001007080078125
0,102,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.677398681640625,-0.001007080078125
0,103,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.679351806640625,-0.001007080078125
